A,AAPL,ABBV,ABNB,ABT,ACGL,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALL,ALLE,AMAT,AMCR,AMD,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,AON,AOS,APA,APD,APH,APO,APTV,ARE,ATO,AVB,AVGO,AVY,AWK,AXON,AXP,AZO,BA,BAC,BALL,BAX,BBY,BDX,BEN,BG,BIIB,BK,BKNG,BKR,BLDR,BLK,BMY,BR,BRO,BSX,BWA,BX,BXP,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CE,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COO,COP,COR,COST,CPAY,CPB,CPRT,CPT,CRL,CRM,CRWD,CSCO,CSGP,CSX,CTAS,CTRA,CTSH,CTVA,CVS,CVX,CZR,D,DAL,DAY,DD,DE,DECK,DELL,DFS,DG,DGX,DHI,DHR,DIS,DLR,DLTR,DOC,DOV,DOW,DPZ,DRI,DTE,DUK,DVA,DVN,DXCM,EA,EBAY,ECL,ED,EFX,EG,EIX,EL,ELV,EMN,EMR,ENPH,EOG,EPAM,EQIX,EQR,EQT,ERIE,ES,ESS,ETN,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FCX,FDS,FDX,FE,FFIV,FI,FICO,FIS,FITB,FMC,FOX,FOXA,FRT,FSLR,FTNT,FTV,GD,GDDY,GE,GEN,GILD,GIS,GL,GLW,GM,GNRC,GOOG,GOOGL,GPC,GPN,GRMN,GS,GWW,HAL,HAS,HBAN,HCA,HD,HES,HIG,HII,HLT,HOLX,HON,HPE,HPQ,HRL,HSIC,HST,HSY,HUBB,HUM,HWM,IBM,ICE,IDXX,IEX,IFF,INCY,INTC,INTU,INVH,IP,IPG,IQV,IR,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JBL,JCI,JKHY,JNJ,JNPR,JPM,K,KDP,KEY,KEYS,KHC,KIM,KKR,KLAC,KMB,KMI,KMX,KO,KR,L,LDOS,LH,LHX,LII,LIN,LKQ,LLY,LMT,LNT,LOW,LRCX,LULU,LUV,LVS,LW,LYB,LYV,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,META,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNST,MO,MOH,MOS,MPC,MPWR,MRK,MRNA,MS,MSCI,MSFT,MSI,MTB,MTCH,MTD,MU,NCLH,NDAQ,NDSN,NEE,NEM,NFLX,NI,NKE,NOC,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWS,NWSA,NXPI,O,ODFL,OKE,OMC,ON,ORCL,ORLY,OTIS,OXY,PANW,PARA,PAYC,PAYX,PCAR,PCG,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PLD,PLTR,PM,PNC,PNR,PNW,PODD,POOL,PPG,PPL,PRU,PSA,PSX,PTC,PWR,PYPL,QCOM,RCL,REG,REGN,RF,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RTX,RVTY,SBAC,SBUX,SCHW,SHW,SJM,SLB,SMCI,SNA,SNPS,SO,SPG,SPGI,SRE,STE,STLD,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TDY,TECH,TEL,TER,TFC,TFX,TGT,TJX,TMO,TMUS,TPL,TPR,TRGP,TRMB,TROW,TRV,TSCO,TSLA,TSN,TT,TTWO,TXN,TXT,TYL,UAL,UBER,UDR,UHS,ULTA,UNH,UNP,UPS,URI,USB,V,VICI,VLO,VMC,VRSK,VRSN,VRTX,VST,VTR,VTRS,VZ,WAB,WAT,WBA,WBD,WDAY,WDC,WEC,WELL,WFC,WM,WMB,WMT,WRB,WST,WTW,WY,WYNN,XEL,XOM,XYL,YUM,ZBH,ZBRA,ZTS
38619705344,3688676720640,356741939200,90759143424,234013343744,33172131840,227837345792,193412497408,118493626368,23060553728,126439235584,61420060672,26596536320,56163115008,7529776128,56184328192,45478973440,10259018752,82920128512,11526919168,9546927104,14216189952,49194332160,10972687360,139768315904,14814735360,179613990912,42946400256,162778497024,51032174592,89509208064,2295249764352,123968102400,29294106624,84145348608,9498416128,8431092736,68943093760,81844781056,85172011008,15299459072,16542402560,23793326080,31142246400,1024938147840,14812662784,25865568256,39135485952,207527936000,56538894336,132875599872,341042659328,15324173312,17268086784,19194605568,65303113728,10786421760,10201148416,20586180608,62617579520,165173723136,45168910336,15599938560,150886219776,113296375808,27538081792,31941464064,154204241920,6448991232,193408925696,12149520384,149511012352,12310083584,30693629952,57423319040,162516008960,107088142336,22081417216,40739020800,40065593344,31390885888,70853107712,24853735424,5767301120,13556158464,19618709504,25908021248,11975060480,51243229184,82084675584,21124409344,72608129024,19371626496,137024167936,89683288064,69813559296,50444525568,21360855040,28611817472,22347788288,76322250752,17692194816,124616900608,46768128000,459448811520,25363650560,12100244480,54526050304,13011302400,8337103872,296478572544,100169760768,254530994176,31493576704,62287962112,82496495616,20723562496,41978060800,43025489920,80035586048,275394592768,7509043200,48241774592,38757720064,10279350272,34133700608,133446549504,22245517312,82050113536,48839782400,16866125824,19052328960,40418037760,151176396800,196434460672,56680779776,16119323648,13809432576,27519098880,27808401408,15966560256,22399678464,27353872384,89666805760,11392000000,24314290176,34692739072,34127927296,33237809152,74950148096,34042961920,29504294912,14489805824,20197615616,25827538944,89313550336,11369384960,68711219200,8590744576,74850844672,11876521984,89514295296,28006363136,30015438848,20051085312,23243163648,20320671744,117520621568,15652165632,43232342016,43616493568,16063550464,25360345088,34396487680,36780814336,45585321984,42880348160,53142847488,17561493504,61221916672,24372445184,17039713280,130409889792,41464619008,36998983680,28723341312,4774977024,24903884800,24885100544,8995628032,16641095680,84325154816,27306235904,65711513600,24537714688,214475538432,16670941184,137027379200,33625090048,10290830336,44104478720,46058643456,8229115904,2199914283008,2201194332160,16879810560,25549019136,43235102720,195211591680,49084932096,22796097536,9424687104,23478222848,78580375552,382742757376,45635358720,32050145280,6663481344,62432509952,14470910976,137743826944,27765487616,32475947008,16278235136,9590735872,11576857600,34988765184,20258484224,30873495552,52584136704,241776181248,96452222976,37074935808,14613081088,20426434560,13955015680,107687100416,158284660736,19536005120,29294344192,10087527424,33642143744,33734017024,26959548416,211066028032,37479600128,77566181376,7831040000,15815528448,16864079872,17811486720,56296652800,12474983424,390756761600,11915893760,738844082176,28492736512,46173560832,18737954816,30336534528,37200035840,14622711808,122012753920,100236664832,46522134528,58681962496,12705418240,306947686400,47077806080,17459132416,16634598400,20837490688,37478252544,21844512768,218080378880,10490959872,784713121792,103739318272,16116983808,135047331840,110420434944,43716804608,17667223552,31515457536,7959367168,24935038976,34451488768,508286369792,19276703744,76497092608,15862688768,218432946176,32844607488,74908606464,90204979200,83652583424,115417309184,55832092672,1731883171840,10279836672,7253856768,21481527296,7313145856,29938089984,112965042176,78709637120,51543560192,93070278656,15751454720,8182535168,48581840896,31614830592,226402779136,13672582144,211625836544,44909260800,3034624819200,70430720000,31803363328,8228252672,26909915136,110124556288,10601360384,46595633152,12298995712,147242205184,51605942272,429104431104,18830495744,113153441792,64844898304,193769472000,21463894016,56101285888,25305497600,22138730496,31753760768,3292190474240,20459628544,16803783680,16946649088,59986202624,49965797376,38515036160,61209792512,16171210752,22777804800,469357854720,74792534016,39005577216,47319220224,126480957440,8126727168,11910053888,53472956416,54820921344,35075342336,41830969344,210525257728,149041840128,19033681920,399163785216,156040577024,85882388480,20875444224,18672234496,112122257408,237702217728,240070377472,74455949312,15356570624,10412646400,19836948480,13091092480,26633601024,25615097856,38762999808,53288919040,53184720896,19450374144,39918612480,74143686656,182965567488,63046156288,13379938304,76563578880,21258328064,31052060672,17150682112,34027618304,33381410816,24835899392,61554806784,45071601664,72097234944,164237082624,13854555136,22902398976,126940176384,145828069376,86780985344,11706824704,58471481344,32832628736,17597829120,73419292672,96957120512,69299585024,164180525056,55169048576,21670195200,19899942912,28471887872,21350651904,31807633408,13580710912,10803401728,23873138688,146060804096,35821420544,191083167744,12226719744,72356421632,22883127296,10263072768,46098518016,18744850432,60085817344,8157371392,56942002176,136147017728,203700371456,302755217408,30927429632,17511399424,43691106304,17566754816,23659315200,54421282816,30112571392,1086540414976,21531926528,79585173504,37355376640,183887265792,13207329792,26462521344,31535919104,164802002944,16139757568,11875786752,16765513728,429238878208,148382433280,99365830656,42925703168,71557201920,672317898752,32974438400,42656665600,33405335552,41672777728,21934901248,124347990016,51183599616,28886212608,13427888128,180006764544,31543666688,22255388672,8779794432,26445170688,68199743488,23897247744,33054707712,95285551104,254892851200,91694284800,70019932160,761404719104,23101534208,15249594368,32531701760,21556920320,9656954880,40162484224,480299417600,30936614912,41516425216,20868927488,15981499392,71852703744
