Price,Close,High,Low,Open,Volume
Ticker,^OEX,^OEX,^OEX,^OEX,^OEX
Date,,,,,
1983-02-18,75.13500213623047,75.13500213623047,75.13500213623047,75.13500213623047,154840000
1983-02-22,73.80999755859375,73.80999755859375,73.80999755859375,73.80999755859375,168160000
1983-02-23,74.72000122070312,74.72000122070312,74.72000122070312,74.72000122070312,168200000
1983-02-24,76.32499694824219,76.32499694824219,76.32499694824219,76.32499694824219,226440000
1983-02-25,76.30000305175781,76.30000305175781,76.30000305175781,76.30000305175781,201940000
1983-02-28,75.20999908447266,75.20999908447266,75.20999908447266,75.20999908447266,167500000
1983-03-01,77.12000274658203,77.12000274658203,77.12000274658203,77.12000274658203,207500000
1983-03-02,77.6500015258789,77.6500015258789,77.6500015258789,77.6500015258789,225200000
1983-03-03,77.80500030517578,77.80500030517578,77.80500030517578,77.80500030517578,228880000
1983-03-04,77.8499984741211,77.8499984741211,77.8499984741211,77.8499984741211,181860000
1983-03-07,77.76000213623047,77.76000213623047,77.76000213623047,77.76000213623047,168040000
1983-03-08,76.41999816894531,76.41999816894531,76.41999816894531,76.41999816894531,158820000
1983-03-09,77.46499633789062,77.46499633789062,77.46499633789062,77.46499633789062,168500000
1983-03-10,76.63500213623047,76.63500213623047,76.63500213623047,76.63500213623047,190820000
1983-03-11,76.51000213623047,76.7699966430664,76.125,76.63500213623047,134480000
1983-03-14,76.21499633789062,76.55000305175781,75.8949966430664,76.51000213623047,123780000
1983-03-15,76.55500030517578,76.84500122070312,76.01000213623047,76.21499633789062,124820000
1983-03-16,75.46499633789062,76.58999633789062,75.42500305175781,76.55500030517578,167140000
1983-03-17,75.44499969482422,75.46499633789062,75.19999694824219,75.46499633789062,140580000
1983-03-18,75.625,75.83999633789062,75.41999816894531,75.44499969482422,150220000
1983-03-21,76.30999755859375,76.3499984741211,75.31500244140625,75.625,144320000
1983-03-22,75.83499908447266,76.43499755859375,75.80000305175781,76.36000061035156,159220000
1983-03-23,77.08999633789062,77.28500366210938,75.83999633789062,75.83999633789062,189960000
1983-03-24,77.41000366210938,77.67500305175781,77.05500030517578,77.11000061035156,184680000
1983-03-25,76.8550033569336,77.61499786376953,76.62000274658203,77.41000366210938,154660000
1983-03-28,76.55000305175781,76.95500183105469,76.28500366210938,76.62000274658203,117020000
1983-03-29,76.4749984741211,77.0199966430664,76.4000015258789,76.55000305175781,130600000
1983-03-30,77.52999877929688,77.52999877929688,76.4749984741211,77.00499725341797,151600000
1983-03-31,76.87999725341797,78.1500015258789,76.84500122070312,77.52999877929688,201140000
1983-04-04,76.88500213623047,76.91999816894531,76.52999877929688,76.87999725341797,132020000
1983-04-05,76.15499877929688,77.40499877929688,76.1050033569336,76.93499755859375,153620000
1983-04-06,75.90499877929688,76.13500213623047,75.30999755859375,76.13500213623047,154280000
1983-04-07,76.30500030517578,76.30500030517578,75.72000122070312,75.94000244140625,138960000
1983-04-08,76.86000061035156,76.87000274658203,75.9800033569336,76.42500305175781,135420000
1983-04-11,78.05000305175781,78.05000305175781,76.8949966430664,77.4749984741211,162880000
1983-04-12,78.31500244140625,78.31500244140625,77.68000030517578,78.05000305175781,159800000
1983-04-13,79.00499725341797,79.28500366210938,78.33000183105469,78.33000183105469,201040000
1983-04-14,79.71499633789062,79.71499633789062,78.75499725341797,79.0250015258789,180320000
1983-04-15,80.08499908447266,80.08999633789062,79.70500183105469,79.70500183105469,179180000
1983-04-18,80.79000091552734,80.79000091552734,79.92500305175781,80.37000274658203,177120000
1983-04-19,80.1500015258789,80.77999877929688,79.94999694824219,80.09500122070312,182420000
1983-04-20,81.42500305175781,81.55000305175781,80.16000366210938,80.16000366210938,220480000
1983-04-21,80.80999755859375,81.50499725341797,80.6500015258789,81.40499877929688,212340000
1983-04-22,81.05999755859375,81.32499694824219,80.78500366210938,80.83499908447266,184540000
1983-04-25,80.08999633789062,81.26499938964844,80.01499938964844,80.63999938964844,180300000
1983-04-26,82.00499725341797,82.00499725341797,79.72000122070312,80.86499786376953,194500000
1983-04-27,81.6500015258789,82.5199966430664,81.2249984741211,81.875,236280000
1983-04-28,82.66500091552734,82.69499969482422,81.66000366210938,82.19499969482422,188820000
1983-04-29,83.31500244140625,83.34500122070312,82.44999694824219,82.9000015258789,211500000
1983-05-02,82.06999969482422,83.33000183105469,82.01000213623047,82.66999816894531,176340000
1983-05-03,82.30999755859375,82.30999755859375,81.38500213623047,81.8499984741211,179100000
1983-05-04,82.65499877929688,83.0250015258789,82.29499816894531,82.66000366210938,203380000
1983-05-05,83.0250015258789,83.02999877929688,82.56999969482422,82.80000305175781,215720000
1983-05-06,83.8499984741211,84.45500183105469,83.0199966430664,83.02999877929688,256400000
1983-05-09,83.52999877929688,84.00499725341797,83.12999725341797,83.76499938964844,187340000
1983-05-10,83.48500061035156,83.90499877929688,83.46499633789062,83.5,208020000
1983-05-11,82.79499816894531,83.55999755859375,82.49500274658203,83.48500061035156,199640000
1983-05-12,82.41000366210938,83.08000183105469,82.125,82.79499816894531,168120000
1983-05-13,82.68000030517578,82.94999694824219,82.41999816894531,82.41999816894531,166220000
1983-05-16,81.94000244140625,82.66500091552734,81.33999633789062,82.62999725341797,152500000
1983-05-17,81.91999816894531,81.9749984741211,81.33000183105469,81.65499877929688,159020000
1983-05-18,81.38999938964844,82.6449966430664,81.29000091552734,81.91999816894531,199560000
1983-05-19,80.66999816894531,81.71499633789062,80.66999816894531,81.40499877929688,166520000
1983-05-20,80.81999969482422,80.87999725341797,80.3499984741211,80.66999816894531,146300000
1983-05-23,81.7750015258789,81.9000015258789,79.9800033569336,80.77999877929688,169920000
1983-05-24,82.80999755859375,82.87999725341797,81.79499816894531,81.79499816894531,219700000
1983-05-25,83.20500183105469,83.20500183105469,82.29000091552734,82.80999755859375,242100000
1983-05-26,82.70999908447266,83.26000213623047,82.53500366210938,82.87000274658203,189960000
1983-05-27,82.12999725341797,82.76499938964844,82.02999877929688,82.70999908447266,152580000
1983-05-31,81.0999984741211,82.1050033569336,80.875,82.04000091552734,147820000
1983-06-01,81.44000244140625,81.47000122070312,80.63500213623047,81.08999633789062,168920000
1983-06-02,82.26499938964844,82.26499938964844,81.38500213623047,81.47000122070312,179500000
1983-06-03,82.36499786376953,82.7249984741211,82.19000244140625,82.25,166220000
1983-06-06,82.70999908447266,82.9000015258789,82.03500366210938,82.375,175340000
1983-06-07,81.49500274658203,82.79499816894531,81.48500061035156,82.70999908447266,177100000
1983-06-08,80.66500091552734,81.48999786376953,80.66000366210938,81.43000030517578,193200000
1983-06-09,80.91000366210938,81.0250015258789,80.3550033569336,80.66500091552734,174880000
1983-06-10,81.34500122070312,81.41999816894531,80.91000366210938,81.0999984741211,156940000
1983-06-13,82.5,82.5,81.34500122070312,81.43000030517578,181400000
1983-06-14,82.79499816894531,83.15499877929688,82.4000015258789,82.5250015258789,195420000
1983-06-15,83.70999908447266,83.73500061035156,82.56500244140625,82.79499816894531,186820000
1983-06-16,84.65499877929688,84.8949966430664,83.66999816894531,83.71499633789062,249120000
1983-06-17,84.58499908447266,84.91000366210938,84.2699966430664,84.65499877929688,187260000
1983-06-20,84.66500091552734,85.08499908447266,84.3499984741211,84.58499908447266,168540000
1983-06-21,85.6050033569336,85.68499755859375,84.23999786376953,84.66999816894531,205760000
1983-06-22,85.69999694824219,86.20500183105469,85.41999816894531,85.81500244140625,220540000
1983-06-23,85.56500244140625,85.69999694824219,85.23999786376953,85.65499877929688,179180000
1983-06-24,85.2249984741211,85.56999969482422,85.16999816894531,85.56500244140625,161620000
1983-06-27,84.28500366210938,85.27999877929688,84.1500015258789,85.2249984741211,138720000
1983-06-28,82.83499908447266,84.56999969482422,82.80500030517578,84.28500366210938,165460000
1983-06-29,83.50499725341797,83.86499786376953,82.62999725341797,82.83499908447266,163160000
1983-06-30,84.2699966430664,84.36000061035156,83.51000213623047,83.79000091552734,152620000
1983-07-01,84.70500183105469,84.70500183105469,84.2249984741211,84.2699966430664,130220000
1983-07-05,83.5,84.70500183105469,83.04499816894531,84.63999938964844,134640000
1983-07-06,84.47000122070312,84.47000122070312,83.2699966430664,83.61000061035156,171340000
1983-07-07,83.54000091552734,84.66000366210938,83.52999877929688,84.47000122070312,194260000
1983-07-08,83.41999816894531,83.87999725341797,83.33999633789062,83.55500030517578,133040000
1983-07-11,84.125,84.20500183105469,83.41999816894531,83.41999816894531,123220000
1983-07-12,82.71499633789062,84.125,82.71499633789062,84.125,140440000
1983-07-13,82.6449966430664,82.80999755859375,82.30999755859375,82.71499633789062,137800000
1983-07-14,83.01000213623047,83.52999877929688,82.6500015258789,83.08999633789062,167000000
1983-07-15,82.06500244140625,83.0199966430664,81.93000030517578,83.01000213623047,126320000
1983-07-18,81.93000030517578,82.23500061035156,81.54499816894531,82.06500244140625,138220000
1983-07-19,82.51499938964844,82.70999908447266,81.93000030517578,81.93000030517578,148060000
1983-07-20,84.91500091552734,84.91500091552734,82.51499938964844,82.51499938964844,218620000
1983-07-21,84.73500061035156,85.18000030517578,84.31999969482422,84.91500091552734,203660000
1983-07-22,84.6050033569336,84.73500061035156,84.34500122070312,84.48999786376953,137700000
1983-07-25,84.94000244140625,85.23500061035156,83.93000030517578,84.6050033569336,147360000
1983-07-26,85.4000015258789,85.69999694824219,84.78500366210938,84.94000244140625,182560000
1983-07-27,83.9749984741211,85.71499633789062,83.86000061035156,85.4000015258789,198580000
1983-07-28,82.7699966430664,84.16999816894531,82.7300033569336,83.9749984741211,156820000
1983-07-29,81.56500244140625,82.7699966430664,80.94000244140625,82.7699966430664,190480000
1983-08-01,81.69000244140625,81.95999908447266,81.2699966430664,81.56500244140625,154420000
1983-08-02,81.56500244140625,82.16500091552734,81.51499938964844,81.69000244140625,148920000
1983-08-03,82.33000183105469,82.33000183105469,81.19000244140625,81.56500244140625,160740000
1983-08-04,81.28500366210938,82.33499908447266,80.08999633789062,82.15499877929688,201740000
1983-08-05,81.61499786376953,81.73999786376953,81.0250015258789,81.29000091552734,135700000
1983-08-08,80.33000183105469,81.4800033569336,80.32499694824219,81.4800033569336,142920000
1983-08-09,80.93499755859375,80.99500274658203,79.87999725341797,80.33000183105469,174840000
1983-08-10,81.59500122070312,81.83999633789062,80.54000091552734,80.93499755859375,165800000
1983-08-11,81.36000061035156,81.87000274658203,81.31500244140625,81.59500122070312,141260000
1983-08-12,81.5999984741211,81.93000030517578,81.36000061035156,81.36000061035156,143680000
1983-08-15,82.48500061035156,83.13500213623047,81.5999984741211,81.5999984741211,166400000
1983-08-16,82.26499938964844,82.625,81.81999969482422,82.48500061035156,143560000
1983-08-17,83.22000122070312,83.33499908447266,82.2750015258789,82.62000274658203,175600000
1983-08-18,82.18499755859375,83.5,82.18499755859375,83.2249984741211,164560000
1983-08-19,82.45999908447266,82.67500305175781,82.05999755859375,82.18499755859375,117900000
1983-08-22,82.61000061035156,83.46499633789062,82.25499725341797,82.45999908447266,152840000
1983-08-23,81.94499969482422,82.61000061035156,81.76499938964844,82.61000061035156,133600000
1983-08-24,81.06500244140625,81.9749984741211,81.01000213623047,81.94499969482422,144400000
1983-08-25,80.92500305175781,81.11000061035156,80.34500122070312,81.06500244140625,140280000
1983-08-26,81.67500305175781,81.76000213623047,80.48999786376953,80.92500305175781,123300000
1983-08-29,81.86000061035156,81.96499633789062,80.96499633789062,81.67500305175781,106060000
1983-08-30,81.91500091552734,82.36000061035156,81.70500183105469,81.86000061035156,124740000
1983-08-31,82.98999786376953,82.98999786376953,81.77999877929688,81.91500091552734,161600000
1983-09-01,82.76499938964844,83.16999816894531,82.6500015258789,83.0250015258789,152240000
1983-09-02,83.19000244140625,83.30000305175781,82.73999786376953,82.76499938964844,118600000
1983-09-06,84.75499725341797,84.78500366210938,83.19000244140625,83.19000244140625,175000000
1983-09-07,84.65499877929688,85.125,84.41999816894531,84.7699966430664,188480000
1983-09-08,84.4800033569336,84.81500244140625,84.11000061035156,84.65499877929688,158500000
1983-09-09,83.91000366210938,84.4800033569336,83.90499877929688,84.4800033569336,155980000
1983-09-12,83.11000061035156,85.18499755859375,82.94000244140625,83.91000366210938,228040000
1983-09-13,82.88999938964844,83.11000061035156,82.44999694824219,83.11000061035156,147940000
1983-09-14,83.31999969482422,83.41000366210938,82.8550033569336,82.88999938964844,146740000
1983-09-15,82.63999938964844,83.44999694824219,82.63999938964844,83.31999969482422,140840000
1983-09-16,83.7249984741211,83.99500274658203,82.63999938964844,82.63999938964844,151060000
1983-09-19,84.46499633789062,84.77999877929688,83.7249984741211,83.7249984741211,171260000
1983-09-20,85.19999694824219,85.33000183105469,84.46499633789062,84.46499633789062,206100000
1983-09-21,84.52999877929688,85.22000122070312,84.38999938964844,85.19999694824219,182560000
1983-09-22,85.38500213623047,85.44499969482422,84.40499877929688,84.4749984741211,194100000
1983-09-23,85.24500274658203,85.6449966430664,84.875,85.38500213623047,186360000
1983-09-26,85.55500030517578,85.83000183105469,84.86000061035156,85.24500274658203,172800000
1983-09-27,84.69999694824219,85.55500030517578,84.41500091552734,85.55500030517578,162200000
1983-09-28,84.49500274658203,84.80999755859375,84.125,84.69999694824219,151640000
1983-09-29,84.18000030517578,84.81500244140625,84.17500305175781,84.49500274658203,147460000
1983-09-30,83.52999877929688,84.18000030517578,83.30500030517578,84.18000030517578,141720000
1983-10-03,83.56999969482422,83.63500213623047,82.88999938964844,83.52999877929688,154460000
1983-10-04,83.81500244140625,84.19999694824219,83.56999969482422,83.56999969482422,180540000
1983-10-05,84.7249984741211,84.7249984741211,83.55500030517578,83.83000183105469,203420000
1983-10-06,86.12999725341797,86.13500213623047,84.7249984741211,84.7249984741211,236540000
1983-10-07,86.23500061035156,86.45500183105469,85.94999694824219,86.12999725341797,207260000
1983-10-10,87.32499694824219,87.32499694824219,85.7249984741211,86.23500061035156,134100000
1983-10-11,85.95999908447266,87.32499694824219,85.95999908447266,87.32499694824219,159020000
1983-10-12,85.67500305175781,86.38500213623047,85.45999908447266,85.95999908447266,151260000
1983-10-13,85.94999694824219,86.00499725341797,85.4000015258789,85.67500305175781,135500000
1983-10-14,85.78500366210938,86.02999877929688,85.36499786376953,85.94999694824219,143200000
1983-10-17,86.16500091552734,86.68000030517578,85.67500305175781,85.78500366210938,155460000
1983-10-18,84.51499938964844,86.16999816894531,84.43000030517578,86.16500091552734,182160000
1983-10-19,84.04000091552734,84.51499938964844,83.37999725341797,84.51499938964844,215580000
1983-10-20,83.88999938964844,84.19499969482422,83.69000244140625,84.04000091552734,172000000
1983-10-21,83.43499755859375,84.1050033569336,82.69999694824219,83.8949966430664,183280000
1983-10-24,83.57499694824219,83.58000183105469,82.31500244140625,83.43499755859375,170840000
1983-10-25,83.6500015258789,84.2249984741211,83.57499694824219,83.58499908447266,165060000
1983-10-26,82.94999694824219,83.73500061035156,82.88500213623047,83.6500015258789,159140000
1983-10-27,82.95500183105469,82.95500183105469,82.48500061035156,82.94999694824219,159140000
1983-10-28,82.05500030517578,83.16000366210938,81.94000244140625,82.95500183105469,162360000
1983-10-31,82.16000366210938,82.72000122070312,81.74500274658203,82.05500030517578,158920000
1983-11-01,82.51000213623047,82.52999877929688,81.58499908447266,82.16000366210938,168920000
1983-11-02,83.05000305175781,83.36000061035156,82.30999755859375,82.51000213623047,190420000
1983-11-03,82.20500183105469,83.04499816894531,82.18000030517578,83.04499816894531,170700000
1983-11-04,81.61499786376953,82.20500183105469,81.42500305175781,81.61499786376953,144160000
1983-11-07,81.37999725341797,81.9000015258789,81.33999633789062,81.61499786376953,138800000
1983-11-08,81.41500091552734,81.62999725341797,81.20999908447266,81.37999725341797,129800000
1983-11-09,82.7699966430664,82.7699966430664,81.3949966430664,81.41000366210938,166200000
